"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","cog_practice","CS_rt","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","cog_load_response0","responses","stimulus","button_pressed","key_press","response","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_trial1","CS_trial2","CS_trial3","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","cog_load_response5","conf2","previous_experience","reason","gender_other","preview","country","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
118,"cog_load","2397.800000190735","""","survey-text",52,317372,"0.0-6.0","616a2fa110c3f891af20416e","618b9cbf713205f8e1c56f08","618bda315644d1941a48085e","5kaojalhuzvmt0f","59",0,2269,1,18294.0999999046,"2","7909",1,0,0,"1",8,31152.0999999046,"Heinz","cog_load",2,"13429.599999904633",1,0,0,"1","{""Q0"":""}","""","""","""","""",5,0,1,2,1,0,0,0,0,0,"0",1,0,0,2,"7110.899999856949",1,0,0,"1",5,"No",NA,NA,NA,"US",1,1,1,1,"wrong","wrong","There is nothing wrong.","wrong","not wrong","wrong","wrong","not wrong","wrong",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,4,"unstated","2","reason","reason","unstated","unstated","2","reason","reason",FALSE
276,"control","6645.5","""","survey-text",26,152286,"0.0-6.0","616a379bb699d582c0cf8602","618b9cbf713205f8e1c56f09","618bf086850ebff378dbaba2","67bvbcs7kg1h1pp","46",1,1156.70000000298,4,10909.900000006,NA,"6995.39999999851",NA,NA,NA,NA,8,13458.3999999985,"Heinz","control",2,"6052.5999999940395",1,0,0,NA,"{""Q0"":""Thank you for the opportunity""}","""","""","""","""",6,0,0,0,1,0,0,1,0,0,"2",1,0,0,2,"7643.19999999553",1,0,0,NA,6,"no","Robbery is not a justification",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
740,"control","5578","debriefing_form.html","external-html",27,205820,"0.0-7.0","616b063b5dfa9fb616209058","618b9cbf713205f8e1c56f02","618c293ce3589ad081bd483a","20uz8vhzxn5ce0y","66",0,1962,4,12585,NA,"5260",NA,NA,NA,NA,8,24331,"Trolley","control",1,"13316",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"4317",1,0,0,NA,7,"no","It's not up to him to decide someone else's fate",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
829,"cog_load","13632","debriefing_form.html","external-html",60,259673,"0.0-7.0","616b0b649e2c8d659cc8e2fc","618b9cbf713205f8e1c56f05","618c3c48f86783e53eb7b38c","ew154gk8dwqm7w4","50",1,1182,1,9530,"2","7303",0,2,0,"1",8,17651,"Jennifer","cog_load",3,"9691",1,0,0,"2","""","""","""","""","""",3,0,0,1,0,0,1,0,0,1,"1",1,0,0,2,"7575",1,0,0,"1",3,"no",NA,NA,NA,"US",2,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
96,"cog_load","13397.20000000298","debriefing_form.html","external-html",54,212205,"0.0-7.0","616b2966d0aee4f9879a656b","618b9cbf713205f8e1c56f1c","618bd5c0e2599836230013e5","8zwnmjhoet9p43n","39",0,1270,1,9280.89999999106,"1","4615.4000000059605",1,0,0,"1",8,12313.3000000119,"Trolley","cog_load",5,"7130.4000000059605",1,0,0,"1","""","""","""","""","""",5,0,0,0,0,0,0,0,0,0,"2",1,0,0,5,"3586.2999999970198",1,0,0,"1",5,"No","Life or death should not be decided by us, or the weight of a person's life",NA,NA,"US",1,1,1,1,"right","right","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","wrong","wrong","not wrong",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
222,"control","2802.2000000476837","""","survey-text",25,148705,"0.0-5.0","616ba631b81c6c7664dbfc7c","618b9cbf713205f8e1c56f0e","618be92e65af560e9a1a8c35","vpyzafqx667t74g","38",1,1640.09999990463,1,15468.1000000238,NA,"3618.7000000476837",NA,NA,NA,NA,8,19557.5,"Heinz","control",2,"6077.700000047684",1,0,0,NA,"{""Q0"":""No""}","""","""","""","""",5,0,1,0,0,0,0,0,0,0,"2",1,0,0,2,"4463.199999928474",1,0,0,NA,5,"No","Ya no i guess i cant",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
622,"control","8555.10000000149","debriefing_form.html","external-html",27,412528,"0.0-7.0","616befee35e875a91fbe19cd","618b9cbf713205f8e1c56f02","618c197a57e7cb28219a962f","nesxpq9xuvmfbl9","79",0,2944.60000000149,1,17131.6000000015,NA,"20019.699999999255",NA,NA,NA,NA,8,41213.3999999985,"Jennifer","control",1,"9071.599999997765",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"10777.89999999851",1,0,0,NA,7,"NO","616befee35e875a91fbe19cd",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
455,"cog_load","2324","""","survey-text",60,239297,"0.0-6.0","616c1cc2510fe9022f6577f8","618b9cbf713205f8e1c56f05","618c0721b01323bcb374340e","l51dkou2cc5ruwd","52",1,1874,1,6479,"0","11227.99999999997",0,2,0,"1",8,14345,"Heinz","cog_load",6,"14107",1,0,0,"2","{""Q0"":""no""}","""","""","""","""",5,0,1,0,0,0,0,0,0,0,"2",1,0,0,5,"14232",1,0,0,"1",6,"no","2",NA,NA,"US",2,1,1,1,"right","right","It's wrong and I can provide a valid reason.","not wrong","not wrong","wrong","wrong","wrong","not wrong",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
384,"control","9647","debriefing_form.html","external-html",27,321865,"0.0-7.0","616c4f1eacaf6dcc36160230","618b9cbf713205f8e1c56f05","618bfc5c39ea75b2e711584e","nbfyslnh748zkpz","50",1,1990,1,13442,NA,"6800",NA,NA,NA,NA,8,31348,"Incest","control",1,"7516",1,0,0,NA,"""","""","""","""","""",7,1,0,0,0,0,0,0,0,0,"2",1,0,0,1,"5228",1,0,0,NA,7,"No","It's against nature to commit incest.",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
42,"cog_load","4344","""","survey-text",59,395124,"0.0-6.0","616c5f739f0d38f57216d84b","618b9cbf713205f8e1c56f12","618bc3f35e87cdbdbd36c255","eyo1w4p06y8al2v","61",0,1726.00000000002,1,26310,"1","14948",1,0,0,"0",8,32672,"Heinz","cog_load",5,"14849",1,0,0,"3","{""Q0"":""No""}","""","""","""","""",2,0,1,1,0,1,0,0,1,0,"0",1,0,0,2,"7980",0,0,3,"3",2,"No",NA,NA,NA,"US",1,1,1,3,"right","wrong","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","wrong",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,TRUE,1,"unstated","no reason","reason","reason","unstated","unstated","no reason","reason","reason",FALSE
1002,"cog_load","7559","debriefing_form.html","external-html",61,291934,"0.0-7.0","616c9cebdd4a823d9bad71ef","618d7b0e0006685d8f891882","618da9d224d46dafcecfc603","pnnhx4byvjas3r7","27",0,1468,1,13905,"0","7290",1,0,0,"1",8,24727,"Heinz","cog_load",1,"3420",0,2,0,"2","""","""","""","""","""",7,0,0,0,0,1,0,0,1,0,"2",1,0,0,2,"17579.99999999997",1,0,0,"0",7,"No","0",NA,NA,"US",1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","not wrong","wrong","wrong",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
36,"cog_load","21551.000000000116","debriefing_form.html","external-html",81,903446,"0.0-7.0","616ce5db307058da351fd1e5","618b9cbf713205f8e1c56ef6","618bbb9d27e859a4af16ca89","rszhjl60ygvdk9h","34",0,2452,1,20511,"2","11709",0,2,0,"5",8,36268.9999999999,"Heinz","cog_load",3,"12895",0,2,0,"0","""","""","""","""","""",3,0,0,0,0,0,0,0,1,0,"1",0,2,0,3,"12486.999999999884",0,0,3,"0",3,"I have been in a scenario where both sides had their own reason for doing something.  Though the druggist needed the money, we all know he was charging way too much even to take care of himself.  If a man has a dying wife, of course he will do anything to save her.",NA,NA,NA,"US",2,2,2,3,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
341,NA,"37561.90000009537","""","html-button-response",4,194637,"0.0-3.0","616df1617b751fb3132db7bd","618b9cbf713205f8e1c56ef6","618bf8ab6a4528159fa13e13","02wwx3t47gs8qzg","31",0,1689.40000009537,1,37561.9000000954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<img src=""img/attention2.png""><br>","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
115,"cog_load","2303.9000000059605","debriefing_form.html","external-html",81,331964,"0.0-7.0","616e0bb0f6cb11e98e0e7fd9","618b9cbf713205f8e1c56f0b","618bd9ed53c65373cef70284","kmqtco8zcx7j3y7","27",0,1436.10000000894,1,7774.60000000894,"0","14509.70000000298",1,0,0,"20",8,15099.599999994,"Heinz","cog_load",NA,"null",0,0,3,"3","""","""","""","""","""",1,0,0,1,1,0,0,1,0,0,"0",0,2,0,5,"1978.5999999940395",0,0,3,"3",5,"no",NA,NA,NA,"US",1,3,2,3,"null","right","There is nothing wrong.","null","wrong","wrong","wrong","not wrong","not wrong",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","no reason","reason","reason","unstated","unstated","no reason","reason","reason",FALSE
748,"control","12416.699999809265","""","survey-text",26,324348,"0.0-6.0","616e394f43b89e26751a2ae9","618b9cbf713205f8e1c56ef3","618c2aa46317e2e73a26c327","r4eq8poapg196l7","42",1,1414.80000019073,1,21308.3999996185,NA,"19569",NA,NA,NA,NA,8,22138.3999996185,"Incest","control",2,"9968.900000095367",1,0,0,NA,"{""Q0"":""not at the time""}","""","""","""","""",7,0,0,0,0,1,1,0,1,0,"2",1,0,0,1,"6305.400000095367",1,0,0,NA,7,"no","its a sin by God",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","not wrong","wrong","wrong",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","reason","no reason","reason","reason","unstated","reason","no reason","reason",FALSE
221,"cog_load","5914","""","survey-text",66,457658,"0.0-6.0","616ee93d1d4ff52d1ca6d63e","618b9cbf713205f8e1c56eec","618be8d09ae5bb0dc74939b8","v0k21vle34hd966","29",0,2139,1,38164,"1","9841",0,2,0,"1",8,34542,"Incest","cog_load",1,"11904",0,2,0,"2","{""Q0"":""No""}","""","""","""","""",6,0,1,2,0,0,0,0,0,0,"1",1,0,0,1,"5385",1,0,0,"1",6,"no",NA,NA,NA,"US",2,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","2","reason","reason","no reason","unstated","2","reason","reason",FALSE
25,"cog_load","26030.899999896064","debriefing_form.html","external-html",53,467308,"0.0-7.0","616f27ce8bb1f7eab623e084","618af29e6b50937ab4a5aa96","618b0f3db1b957a068df9112","7271jxw9h1b1a1r","29",0,1808.59999998938,1,17628.4999999916,"2","14622.30000004638",1,0,0,"1",8,50032.300000079,"Incest","cog_load",2,"18960.199999972247",1,0,0,"3","""","""","""","""","""",6,0,0,1,0,0,1,0,0,1,"1",1,0,0,3,"11590.499999932945",1,0,0,"1",5,"No",NA,NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
612,"control","5991.800000000745","debriefing_form.html","external-html",26,380755,"0.0-7.0","616f2b466ff5f7bc89bb6577","618b9cbf713205f8e1c56f05","618c181c7376cecf1acac3b0","udg4l9gzgcf6zzp","57",1,2485.39999999851,1,18309.200000003,NA,"20778.699999999255",NA,NA,NA,NA,8,42278.6999999993,"Heinz","control",3,"9195.599999997765",1,0,0,NA,"""","""","""","""","""",5,0,1,0,0,0,0,0,0,0,"0",1,0,0,4,"11266.60000000149",1,0,0,NA,5,"no",NA,NA,NA,"US",NA,1,1,1,"wrong","neutral","There is nothing wrong.","wrong","not wrong","wrong","wrong","not wrong","not wrong",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
1032,"cog_load","5780.5","""","survey-text",53,424164,"0.0-6.0","616f3e460305568343e2e141","618d7b0e0006685d8f891881","618dc04c472c4051252681d0","mmpjcttkswg45ln","616f3e460305568343e2e141",1,2307.09999990463,1,21928.8000001907,"0","17442.799999713898",1,0,0,"1",8,49370.5999999046,"Heinz","cog_load",6,"14782.699999809265",1,0,0,"3","{""Q0"":""no""}","""","""","""","""",4,0,0,2,1,0,0,1,0,0,"2",1,0,0,6,"14604.099999904633",1,0,0,"1",7,"not in my personal life","it is illegal",NA,NA,"US",1,1,1,1,"right","right","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","wrong","wrong","not wrong",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","2","reason","reason","reason","unstated","2","reason","reason",FALSE
621,"cog_load","3468.5","""","survey-text",52,379887,"0.0-6.0","61705c2c21c0346e097bed56","618b9cbf713205f8e1c56f0e","618c195a4c518542cfbaa68e","hap8e3qckk3khl4","45",1,1823.59999999404,1,16392.5,"2","9539.19999999553",1,0,0,"1",8,26030.3999999985,"Trolley","cog_load",4,"12840.60000000149",1,0,0,"2","{""Q0"":""no""}","""","""","""","""",6,0,0,2,1,0,2,0,1,2,"1",1,0,0,4,"7935.30000000447",1,0,0,"1",5,"no",NA,NA,NA,"US",1,1,1,1,"neutral","neutral","It's wrong but I can't think of a reason.","not wrong","wrong","wrong","not wrong","wrong","not wrong",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,4,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
363,"cog_load","4255.800000011921","debriefing_form.html","external-html",54,582845,"0.0-7.0","61705ef86e9631c5369314c5","618b9cbf713205f8e1c56f1c","618bfadeabb846337a4cd7ba","e9hgu9xt3wu2th9","43",0,1666.79999999702,1,34890.1000000089,"2","14041.70000000298",1,0,0,"2",8,54586.6000000089,"Trolley","cog_load",1,"8755.20000000298",1,0,0,"3","""","""","""","""","""",6,0,1,0,1,1,2,1,0,0,"2",1,0,0,1,"6034.899999991059",1,0,0,"1",6,"No","Paul committed a murder. There could have been another way to stop the train.",NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","reason","2","reason","reason","unstated","reason","2","reason",FALSE
732,"control","9105.20000000298","debriefing_form.html","external-html",26,906465,"0.0-7.0","61706990debe1fe754bcbd61","618b9cbf713205f8e1c56ef5","618c27dffcc65face0f600b7","dfaqb6nsecygt1y","48",0,2450.5,4,32729.3999999985,NA,"12774",NA,NA,NA,NA,8,52086.1000000015,"Incest","control",4,"14915",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,1,0,0,1,0,"0",1,0,0,4,"18448.5",1,0,0,NA,7,"no",NA,NA,NA,"US",NA,1,1,1,"neutral","neutral","There is nothing wrong.","not wrong","wrong","not wrong","not wrong","not wrong","not wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
709,"cog_load","8868.80000000028","""","survey-text",80,836267,"0.0-6.0","617078fb6641a57cb762a401","618b9cbf713205f8e1c56ef0","618c259d4e06eccbd30486df","4ycs5p4tybx4cc4","40",0,2116.89999999991,1,54015.6000000001,"1","17765.899999999907",0,0,3,"0",8,62688.7000000002,"Jennifer","cog_load",2,"16390.700000000186",0,2,0,"4","{""Q0"":""no""}","""","""","""","""",5,0,0,2,0,0,1,1,0,0,"1",0,2,0,2,"15882.299999999814",1,0,0,"1",2,"no",NA,NA,NA,"US",3,2,2,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,0,"unstated","2","no reason","reason","no reason","unstated","2","no reason","reason",FALSE
471,"control","3418","""","survey-text",25,196012,"0.0-6.0","6170fd96a9bd6d37fecdff21","618b9cbf713205f8e1c56f0d","618c0828ca01bb569779be79","kaos9nc3xy12m68","19",1,2143.79999995232,1,22588.5,NA,"8981.399999976158",NA,NA,NA,NA,8,52784.1999999285,"Trolley","control",7,"6493.700000047684",1,0,0,NA,"{""Q0"":""no""}","""","""","""","""",5,0,1,1,0,1,1,0,1,1,"0",1,0,0,7,"2893.2000000476837",1,0,0,NA,6,"no",NA,NA,NA,"US",NA,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","unstated","unstated","no reason","no reason","no reason",FALSE
1043,"cog_load","4865","""","survey-text",60,298392,"0.0-6.0","617192b95b03a885ef3b7247","618d7b0e0006685d8f891882","618dc4e427cf92d7c7ab84fc","k414jdu4vs48p7n","22",0,1397,1,18299,"2","4977",0,2,0,"1",8,25248,"Heinz","cog_load",2,"12333",1,0,0,"2","{""Q0"":""no""}","""","""","""","""",5,0,1,0,0,1,0,0,1,0,"2",1,0,0,2,"8231",1,0,0,"1",5,"Yes. It was to see if although someone committed a crime, we had to decide if it was justified or not","He still did not need to charge so much. It's selfish",NA,NA,"US",2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
286,"control","1977.6999988555908","""","survey-text",26,287028,"0.0-6.0","6171a7253f053b06b29642f2","618b9cbf713205f8e1c56eed","618bf2310216809ab16f8064","vxx7hnt6ynsxee8","26",1,933.300001144409,1,11486.8999996185,NA,"5414.39999961853",NA,NA,NA,NA,8,21716.3999996185,"Incest","control",1,"4876.89999961853",1,0,0,NA,"{""Q0"":""no""}","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,2,"8781.29999923706",1,0,0,NA,7,"no","incest is wierd and viewing family members in a sexual manner is very odd and a bit deviant",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
417,"cog_load","7913.5","""","survey-text",101,989081,"0.0-6.0","6171d2b0ae7e0be7a74fb83e","618b9cbf713205f8e1c56eec","618c014c31465216f05a3238","cs75mde6dfe6ksu","37",0,1383.69999999925,1,4688.19999999925,"2","49218.5",0,2,0,"1",0,176530.700000003,"Incest","cog_load",5,"10612.39999999851",0,0,3,"6","{""Q0"":""No""}","""","""","""","""",5,0,1,1,0,1,1,0,1,1,"0",0,0,3,NA,"null",0,0,3,"3",4,"No",NA,NA,NA,"US",2,3,3,3,"right","null","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","null",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","no reason","no reason","no reason","unstated","unstated","no reason","no reason","no reason",FALSE
1001,"control","6206.5","""","html-button-response",13,205835,"0.0-4.0-3.0-4.0-1.0","61722e9337cb0deabd4ad9a5","618d7b0e0006685d8f891882","618da512b83bc4a33ca7b1ac","87lol9ugvmb9dag","30",1,4149.7000002861,0,5902.09999990463,NA,NA,NA,NA,NA,NA,8,44877.2000002861,"Heinz","control",1,"8206.400000095367",1,0,0,NA,"""","<p>Do you think it's wrong?</p>","1","""","""",7,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",NA,1,NA,NA,"wrong",NA,NA,"wrong","not wrong",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
510,"control","6849","""","survey-text",26,553612,"0.0-6.0","6172f9eef9c76298e42932e5","618b9cbf713205f8e1c56ef1","618c0c5223a47a18f196b4f5","la5f84ld0kevfu5","51",1,2897,1,21169.2000002861,NA,"47282.09999990463",NA,NA,NA,NA,8,52907,"Heinz","control",2,"19770.699999809265",1,0,0,NA,"{""Q0"":""no""}","""","""","""","""",5,0,1,0,0,1,0,0,1,0,"2",1,0,0,2,"11531.300000190735",1,0,0,NA,5,"i became diabetic and found that I couldnt afford my medication sometimes because of cost.","i think its fine to make a living by selling something you create but it must also help thr people you create it for. The rich shouldnt be the only people with access to quality medicine.",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
512,"control","3703","""","survey-text",25,226146,"0.0-6.0","6172fb642fdd00cfee2ab88b","618b9cbf713205f8e1c56f1c","618c0c6aeda27320fcc2a8e8","3um6hnyjg5tf7k3","40",0,1927,1,20990,NA,"6570",NA,NA,NA,NA,8,34513,"Trolley","control",1,"6511",1,0,0,NA,"{""Q0"":""no""}","""","""","""","""",7,1,1,2,0,0,2,0,0,0,"1",1,0,0,1,"7523.000000000029",1,0,0,NA,7,"No",NA,NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE,2,"unstated","2","2","reason","no reason","unstated","2","2","reason",FALSE
985,"control","62087","""","survey-text",22,402399,"0.0-4.0-3.0-5.0-1.0-0.0","6173048e06d95f952d72b867","618d7b0e0006685d8f891882","618d9206634e841899fb1c88","8kf5fno1wnt3p8f","6173048e06d95f952d72b867",0,5254,4,18894,NA,"9714",NA,NA,NA,NA,8,51861,"Heinz","control",1,"11750",1,0,0,NA,"{""Q0"":""It was morally wrong to allow a fellow human to die just because he wanted to make a profit right there they could have worked out a written agreement and he could have had all his money in the end but also save a life""}","""","""","""","""",7,0,1,0,1,0,0,1,0,0,"2",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"It was morally wrong to allow a fellow human to die just because he wanted to make a profit right there they could have worked out a written agreement and he could have had all his money in the end but also save a life",NA,NA,"US",NA,1,1,NA,"wrong",NA,"It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong",NA,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,0,NA,NA,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
